date,AAPL,AMD,CRM,FB,IBM,INTL,MMM,MSFT,MSI,NVDA,ORCL,QCOM,SAP,SYMC,TDC,VMW
2018-07-17,191.4499969482422,16.8700008392334,147.02000427246094,209.99000549316406,143.49000549316406,54.459999084472656,202.07000732421875,105.94999694824219,122.44999694824219,253.69000244140625,48.900001525878906,58.90999984741211,121.63999938964844,21.56999969482422,43.33000183105469,155.11000061035156
2018-07-18,190.39999389648438,16.850000381469727,147.83999633789062,209.36000061035156,144.52000427246094,55.47999954223633,202.1999969482422,105.12000274658203,123.19000244140625,251.6999969482422,48.63999938964844,58.7599983215332,121.95999908447266,21.559999465942383,43.02000045776367,153.9499969482422
2018-07-19,191.8800048828125,16.709999084472656,147.16000366210938,208.08999633789062,149.24000549316406,54.83000183105469,201.60000610351562,104.4000015258789,122.18000030517578,252.02999877929688,48.439998626708984,59.310001373291016,117.41000366210938,21.290000915527344,42.970001220703125,152.0
2018-07-20,191.44000244140625,16.5,146.8699951171875,209.94000244140625,146.35000610351562,53.20000076293945,201.9499969482422,106.2699966430664,121.68000030517578,250.88999938964844,48.52000045776367,58.61000061035156,116.4000015258789,21.200000762939453,41.36000061035156,152.25
2018-07-23,191.61000061035156,16.65999984741211,147.55999755859375,210.91000366210938,145.6999969482422,54.63999938964844,198.83999633789062,107.97000122070312,122.0199966430664,249.41000366210938,48.66999816894531,59.08000183105469,116.80999755859375,20.90999984741211,42.38999938964844,150.94000244140625
2018-07-24,193.0,16.190000534057617,146.0,214.6699981689453,146.3800048828125,54.900001525878906,200.67999267578125,107.66000366210938,121.47000122070312,248.7100067138672,48.66999816894531,58.849998474121094,117.37999725341797,20.549999237060547,40.86000061035156,149.1999969482422
2018-07-25,194.82000732421875,16.049999237060547,148.8699951171875,217.5,146.6199951171875,54.650001525878906,204.3800048828125,110.83000183105469,124.05000305175781,251.8699951171875,48.95000076293945,59.41999816894531,119.2699966430664,20.690000534057617,41.029998779296875,151.14999389648438
2018-07-26,194.2100067138672,18.350000381469727,147.57000732421875,176.25999450683594,146.7100067138672,55.27000045776367,207.9600067138672,109.62000274658203,125.1500015258789,254.83999633789062,48.869998931884766,63.58000183105469,119.69999694824219,20.600000381469727,41.099998474121094,150.77999877929688
2018-07-27,190.97999572753906,18.940000534057617,143.91000366210938,174.88999938964844,145.14999389648438,54.08000183105469,207.4199981689453,107.68000030517578,123.44999694824219,252.02000427246094,48.630001068115234,62.689998626708984,119.05000305175781,20.729999542236328,40.290000915527344,148.8000030517578
2018-07-30,189.91000366210938,19.420000076293945,138.02999877929688,171.05999755859375,145.49000549316406,53.459999084472656,205.1199951171875,105.37000274658203,120.4800033569336,244.1300048828125,47.72999954223633,62.040000915527344,116.7699966430664,20.309999465942383,37.97999954223633,144.4199981689453
